Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Lat_Lon
E14210,LOC-BLR-01,A-01,,15-01-2025 19:00,37.5,179.5,206.8,µg/m³,OK,"12.9721,77.5939"
E14211,PL-01,S-01,1318.5,15-01-2025 19:15,239.5,77.1,155.0,ug/m3,  MAINT ,"13.0835,80.2707"
E14212,PL-01,S-02,4086.3,15-01-2025 19:15,89.5,78.7,81.5,ug/m3,MAINT,"13.084,80.2718"
E14213,PL-02,S-01,4837.9,15-01-2025 19:15,173.1,31.7,,µg/m³,MAINT,"72.8777,19.076"
E14214,PL-03,S-01,4204.0,15-01-2025 19:15,85.4,149.4,156.6,ug/m3,MAINT,"12.9722,77.5952"
E14215,PL-03,S-02,1303.9,15-01-2025 19:15,116.8,-6.8,86.8,ug/m3, ok ,"12.9715,77.5945"
E14216,PL-03,S-03,1334.4,15-01-2025 19:15,136.3,88.3,106.3,ug/m3,  OK  ,"12.9713,77.5939"
E14217,LOC-DEL-01,A-01,0.0,15-01-2025 19:15,186.4,133.3,107.5,ug/m3,OK,"28.6131,77.2092"
E14218,LOC-DEL-02,A-02,0.0,15-01-2025 19:15,223.1,140.8,< 2.0,ug/m3,OK,"28.6208,77.2145"
E14220,LOC-BLR-01,A-01,,15-01-2025 19:15,204.6,240.1,132.3,ug/m3,MAINT,"12.9708,77.5942"
E14221,PL-01,S-01,4170.4,15-01-2025 19:30,111.3,191.6,112.4,µg/m³,maintenance,"13.083,80.2703"
E14222,PL-01,S-02,3644.2,15-01-2025 19:30,194.9,75.7,74.2,ug/m3,MAINT,"13.083,80.2714"
E14223,PL-02,S-01,3850.9,15-01-2025 19:30,152.2,156.8,BDL,ug/m3,MAINT,"19.0768,72.8778"
E14224,PL-03,S-01,2631.1,15-01-2025 19:30,< 5.0,85.5,15.0,ug/m3,MAINT,"12.9724,77.5948"
E14225,PL-03,S-02,2744.3,15-01-2025 19:30,129.8,160.0,126.0,ug/m3, fault ,"12.9714,77.5956"
E14226,PL-03,S-03,1749.4,15-01-2025 19:30,199.3,177.5,243.5,ug/m3,ok ,"12.9712,77.594"
E14227,LOC-DEL-01,A-01,0.0,15-01-2025 19:30,151.0,59.3,146.8,ug/m3,  MAINT ,"28.6136,77.2089"
E14228,LOC-DEL-02,A-02,0,15-01-2025 19:30,68.7,117.2,BDL,ug/m3,OK,"28.6204,77.2146"
E14229,LOC-MUM-01,A-01,NULL,15-01-2025 19:30,75.4,189.9,130.5,ug/m3, Ok,"19.0751,72.8783"
E14230,LOC-BLR-01,A-01,,15-01-2025 19:30,171.4,157.1,108.2,ug/m3,FAULT,"12.9718,77.5943"
E14231,PL-01,S-01,3584.8,15-01-2025 19:45,77.3,100.5,254.3,ug/m3,OK,"13.082,80.2712"
E14232,PL-01,S-02,4115.1,15-01-2025 19:45,162.7,42.3,BDL,ug/m3,offline,"13.0839,80.2718"
E14233,PL-02,S-01,3098.7,15/01/2025 19:45,93.3,112.9,77.3,ug/m3,MAINT,"19.0758,72.8787"
E14234,PL-03,S-01,3759.2,15-01-2025 19:45,7777.0,64.0,110.1,µg/m³,FAULT,"12.9725,77.5954"
E14235,PL-03,S-02,2258.2,15-01-2025 19:45,184.0,26.8,15.0,ug/m3,Error 404,"12.9712,77.5958"
E14236,PL-03,S-03,3287.2,15-01-2025 19:45,181.8,77.0,102.9,ug/m3,FAULT,"12.9717,77.5938"
E14237,LOC-DEL-01,A-01,,15-01-2025 19:45,52.0,-4.5,218.5,µg/m³,MAINT,"28.6136,77.2082"
E14238,LOC-DEL-02,A-02,,15-01-2025 19:45,67.2,72.0,30.3,ug/m3,OK,"28.6202,77.2154"
E14239,LOC-MUM-01,A-01,NULL,14-01-2025 24:45,154.8,64.6,170.3,ug/m3,error,"19.0757,72.8779"
E14240,LOC-BLR-01,A-01,0,15-01-2025 19:45,161.5,176.3,208.3,ug/m3,FAULT,"12.9707,77.594"
E14241,PL-01,S-01,3750.0,15-01-2025 14:30 UTC,104.2,74.2,124.4,ug/m3,FAULT,"13.0822,80.2717"
E14242,PL-01,S-02,4059.9,15-01-2025 20:00,BDL,195.7,180.3,ug/m3,MAINT,"13.0835,80.2715"
E14244,PL-03,S-01,2679.7,15-01-2025 20:00,217.7,87.1,101.0,ug/m3, fault ,"12.9721,77.594"
E14245,PL-03,S-02,4656.1,15-01-2025 20:00,126.7,30.5,160.0,ug/m3,  OK  ,"12.9727,77.5957"
E14246,PL-03,S-03,4363.8,15-01-2025 20:00,< 5.0,156.2,160.1,ug/m3,FAULT,"12.972,77.5951"
E14247,LOC-DEL-01,A-01,,15-01-2025 20:00,127.1,250.5,67.3,ug/m3,OK,"28.6136,77.2089"
E14248,LOC-DEL-02,A-02,NULL,15-01-2025 20:00,160.2,15.0,-6.6,mg/Nm3,FAULT,"28.6192,77.2145"
E14249,LOC-MUM-01,A-01,NULL,15-01-2025 20:00,<1.0,58.2,98.5,ug/m3,DOWN  ,"19.0764,72.8771"
E14250,LOC-BLR-01,A-01,NULL,15-01-2025 14:30 UTC,98.7,101.6,<2.0,ug/m3,  OK  ,"12.9721,77.5945"
E14251,PL-01,S-01,4476.0,15-01-2025 20:15,<2.0,148.4,304.9,ug/m3,MAINT,"13.0822,80.2713"
E14252,PL-01,S-02,3166.5,15-01-2025 20:15,120.6,57.0,237.0,ug/m3,  OK  ,"13.083,80.2712"
E14253,PL-02,S-01,1305.6,15-01-2025 20:15,58.6,100.3,77.8,ug/m3,OK,"19.0759,72.877"
E14254,PL-03,S-01,3940.7,15-01-2025 20:15,83.5,69.2,83.3,ug/m3, fault ,"12.9722,77.594"
E14255,PL-03,S-02,4912.1,15-01-2025 20:15,127.9,198.0,82.6,mg/Nm3,FAULT,"12.9714,77.5954"
E14256,PL-03,S-03,4753.1,15-01-2025 14:45 UTC,117.9,75.7,201.5,mg/Nm3,MAINT,"12.9713,77.5953"
E14257,LOC-DEL-01,A-01,0,15/01/2025 20:15,125.6,215.9,157.3,ug/m3,OK,"28.6142,77.2089"
E14258,LOC-DEL-02,A-02,NULL,15-01-2025 20:15,69.4,15.0,<2.0,ug/m3,MAINT,"28.62,77.2159"
E14259,LOC-MUM-01,A-01,0,15-01-2025 20:15,108.3,125.5,<2.0,ug/m3,FAULT,"19.0766,72.8778"
E14260,LOC-BLR-01,A-01,NULL,15-01-2025 20:15,64.9,116.8,9999.0,ug/m3,OK,"12.9708,77.5956"
E14261,PL-01,S-01,4032.7,15-01-2025 20:30,86.9,125.2,116.4,ug/m3,FAULT,"13.0826,80.2699"
E14262,PL-01,S-02,2171.5,15-01-2025 20:30,175.6,55.3,44.6,ug/m3,FAULT,"80.2712,13.083"
E14263,PL-02,S-01,4333.0,15-01-2025 20:30,92.1,151.2,111.3,mg/Nm3,DOWN  ,"19.0757,72.8778"
E14264,PL-03,S-01,1721.2,15-01-2025 15:00 UTC,57.6,6500.0,65.7,ug/m3,maintenance,"12.9711,77.5954"
E14265,PL-03,S-02,3478.7,15/01/2025 20:30,-1.2,141.4,35.3,ug/m3,MAINT,"12.9727,77.5949"
E14266,PL-03,S-03,3073.6,15-01-2025 20:30,136.8,110.2,150.9,ug/m3,FAULT,"12.9709,77.5944"
E14267,LOC-DEL-01,A-01,,15/01/2025 20:30,90.1,130.1,113.4,ug/m3,MAINT,"28.6143,77.2092"
E14268,LOC-DEL-02,A-02,0,15-01-2025 20:30,135.7,180.7,< 2.0,ug/m3,OK,"28.6205,77.2157"
E14269,LOC-MUM-01,A-01,,15-01-2025 20:30,148.9,226.1,62.3,µg/m³, maint,"19.0768,72.8782"
E14270,LOC-BLR-01,A-01,0.0,15-01-2025 20:30,95.0,15.0,-10.1,ug/m3,FAULT,12.9716;77.5946
E14271,PL-01,S-01,4626.8,15-01-2025 20:45,79.5,195.8,BDL,ug/m3,OK,"13.0821,80.2707"
E14272,PL-01,S-02,2135.9,15-01-2025 20:45,-10.3,171.7,109.1,ug/m3,FAULT,"13.0834,80.2703"
E14273,PL-02,S-01,3320.6,15-01-2025 20:45,228.8,29.0,75.1,mg/Nm3,OK,"19.075,72.8769"
E14275,PL-03,S-02,3099.8,15-01-2025 20:45,117.5,182.1,< 5.0,ug/m3,MAINT,"12.9728,77.5953"
E14277,LOC-DEL-01,A-01,0.0,15-01-2025 20:45,128.1,-4.7,123.0,ug/m3,MAINT,"28.6145,77.2081"
E14278,LOC-DEL-02,A-02,0,15-01-2025 20:45,< 1.0,68.3,73.7,ug/m3,  MAINT ,"28.62,77.2153"
E14279,LOC-MUM-01,A-01,0.0,15-01-2025 20:45,114.0,61.6,188.3,ug/m3,  MAINT ,"19.0754,72.8778"
E14280,LOC-BLR-01,A-01,NULL,15-01-2025 15:15 UTC,164.1,128.8,261.9,ug/m3, fault ,"12.9711,77.5949"
E14281,PL-01,S-01,2163.2,15-01-2025 21:00,84.9,89.7,7777.0,ug/m3,error,"13.0818,80.2699"
E14282,PL-01,S-02,1293.9,15-01-2025 21:00,150.4,< 4.0,60.4,ug/m3, fault ,"13.084,80.2717"
E14283,PL-02,S-01,4213.8,15-01-2025 21:00,172.8,177.2,103.0,ug/m3, Ok,"19.0752,72.8786"
E14284,PL-03,S-01,2041.6,15-01-2025 21:00,102.1,-12.0,16.6,ug/m3,FAULT,"12.972,77.5942"
E14285,PL-03,S-02,4660.5,15-01-2025 21:00,< 5.0,123.2,84.0,µg/m³,down,"12.9721,77.5952"
E14286,PL-03,S-03,4935.9,15-01-2025 21:00,283.4,149.3,83.3,ug/m3,OK,"12.9728,77.5952"
E14287,LOC-DEL-01,A-01,,15-01-2025 21:00,74.3,91.6,218.7,µg/m³,FAULT,"28.614,77.2082"
E14288,LOC-DEL-02,A-02,NULL,15-01-2025 21:00,176.2,145.2,154.5,ug/m3,MAINT,"28.6209,77.2157"
E14289,LOC-MUM-01,A-01,0.0,15-01-2025 21:00,7777.0,67.3,64.6,ug/m3,maintenance,"19.0757,72.8775"
E14290,LOC-BLR-01,A-01,,15-01-2025 21:00,188.2,192.6,15.0,ug/m3,Error 404,"12.9711,77.5936"
E14291,PL-01,S-01,2788.9,15-01-2025 21:15,79.8,70.8,139.1,ug/m3,error,"13.0829,80.2698"
E14292,PL-01,S-02,4491.4,15-01-2025 21:15,88.3,173.6,96.9,ug/m3,MAINT,"13.084,80.2707"
E14293,PL-02,S-01,4777.9,14-01-2025 24:15,225.5,174.2,234.3,ug/m3,  MAINT ,"19.0757,72.8785"
E14294,PL-03,S-01,3958.1,15-01-2025 21:15,54.0,157.0,56.3,µg/m³,OK,"12.9717,77.5942"
E14295,PL-03,S-02,3762.9,15-01-2025 21:15,152.5,-4.1,128.3,µg/m³,OK,"12.9718,77.5951"
E14296,PL-03,S-03,3637.8,15-01-2025 21:15,125.0,182.7,-1.6,ug/m3,FAULT,"12.9726,77.5941"
E14297,LOC-DEL-01,A-01,0.0,15-01-2025 21:15,82.2,150.4,139.2,ug/m3,MAINT,"28.6146,77.2095"
E14298,LOC-DEL-02,A-02,0,15-01-2025 21:15,-14.3,98.9,15.0,ug/m3,DOWN  ,"28.6206,77.2152"
E14299,LOC-MUM-01,A-01,,15-01-2025 21:15,7777.0,73.3,-3.6,ug/m3,MAINT,"19.0769,72.8776"
E14300,LOC-BLR-01,A-01,0,15/01/2025 21:15,51.3,41.0,72.7,ug/m3,FAULT,"12.9723,77.5953"
E14301,PL-01,S-01,3226.3,15-01-2025 21:30,125.0,73.0,189.7,µg/m³, ok ,"13.0818,80.2699"
E14302,PL-01,S-02,4771.7,15-01-2025 21:30,63.4,67.4,92.3,ug/m3,MAINT,"13.0838,80.2721"
E14303,PL-02,S-01,1988.3,15-01-2025 21:30,103.2,182.3,111.3,ug/m3,FAULT,"19.0764,72.877"
E14304,PL-03,S-01,4144.4,15-01-2025 21:30,85.1,116.5,152.1,ug/m3,MAINT,"12.972,77.5947"
E14305,PL-03,S-02,2338.4,15-01-2025 21:30,176.8,-10.6,179.7,ug/m3,OK,"12.9711,77.5955"
E14306,PL-03,S-03,1594.3,15-01-2025 16:00 UTC,230.9,155.0,83.7,mg/Nm3,down,"12.9718,77.5951"
E14307,LOC-DEL-01,A-01,NULL,15/01/2025 21:30,153.3,143.3,144.3,ug/m3,error,"28.6138,77.2083"
E14308,LOC-DEL-02,A-02,,15-01-2025 21:30,108.3,179.3,8500.0,ug/m3,MAINT,"28.6209,77.2159"
E14309,LOC-MUM-01,A-01,0.0,15-01-2025 21:30,158.2,86.8,19.0,ug/m3,FAULT,"19.076,72.8779"
E14310,LOC-BLR-01,A-01,0.0,15-01-2025 21:30,146.7,97.1,102.0,ug/m3,MAINT,"12.9724,77.5947"
E14311,PL-01,S-01,4272.3,15-01-2025 21:45,191.8,179.1,153.7,ug/m3,down,"13.0826,80.271"
E14313,PL-02,S-01,3313.0,15-01-2025 21:45,< 2.0,-11.0,148.0,ug/m3,OK,"19.0753,72.8782"
E14314,PL-03,S-01,3857.0,15-01-2025 21:45,71.1,153.7,139.9,ug/m3,MAINT,"12.972,77.5949"
E14315,PL-03,S-02,1156.1,15-01-2025 21:45,-7.9,189.6,BDL,ug/m3,OK,"12.9725,77.5957"
E14316,PL-03,S-03,4172.1,15-01-2025 21:45,<5.0,104.4,120.2,ug/m3,offline,"12.9724,77.5955"
E14317,LOC-DEL-01,A-01,0,15-01-2025 21:45,159.1,192.3,76.3,ug/m3,OK,"28.6133,77.2093"
E14318,LOC-DEL-02,A-02,NULL,15-01-2025 21:45,86.4,127.3,113.6,mg/Nm3,FAULT,"28.6195,77.2148"
E14319,LOC-MUM-01,A-01,0,15-01-2025 21:45,< 1.0,129.1,211.3,ug/m3,Error 404,"19.0768,72.8773"
E14320,LOC-BLR-01,A-01,0.0,15-01-2025 21:45,195.3,60.6,180.7,µg/m³, ok ,"12.9717,77.5944"
E14321,PL-01,S-01,1498.1,15-01-2025 22:00,-14.7,115.0,26.9,ug/m3,OK,"13.0836,80.2717"
E14322,PL-01,S-02,3842.4,15-01-2025 22:00,-5.9,190.0,216.8,ug/m3,FAULT,"13.083,80.272"
E14323,PL-02,S-01,3656.9,14-01-2025 24:00,166.9,114.6,15.0,ug/m3,MAINT,"19.0753,72.8777"
E14324,PL-03,S-01,4763.7,15-01-2025 22:00,142.5,134.5,218.6,ug/m3,MAINT,"12.9718,77.5956"
E14325,PL-03,S-02,2224.8,15-01-2025 16:30 UTC,131.4,7777.0,193.3,mg/Nm3,ok ,"12.9718,77.5951"
E14326,PL-03,S-03,1433.6,15/01/2025 22:00,164.4,73.0,74.1,ug/m3,MAINT,"12.9723,77.594"
E14327,LOC-DEL-01,A-01,NULL,15-01-2025 22:00,15.0,7777.0,187.6,ug/m3,OK,"28.6137,77.2097"
E14328,LOC-DEL-02,A-02,,15-01-2025 22:00,157.4,210.9,< 2.0,ug/m3, maint,"28.6207,77.2149"
E14329,LOC-MUM-01,A-01,NULL,15-01-2025 22:00,158.1,169.4,247.9,ug/m3,  OK  ,"19.0752,72.8773"
E14330,LOC-BLR-01,A-01,,15-01-2025 22:00,140.6,151.7,7777.0,µg/m³,OK,"12.9718,77.5943"
E14331,PL-01,S-01,1866.0,15-01-2025 22:15,60.6,139.4,6500.0,ug/m3,OK,"13.0831,80.27"
E14332,PL-01,S-02,2291.9,15/01/2025 22:15,70.7,150.4,BDL,ug/m3,OK,"13.0839,80.2706"
E14333,PL-02,S-01,3673.7,15-01-2025 22:15,65.6,52.8,204.7,ug/m3,FAULT,"19.0757,72.8768"
E14334,PL-03,S-01,1383.4,15-01-2025 16:45 UTC,154.5,163.9,216.3,mg/Nm3,OK,"12.9709,77.595"
E14335,PL-03,S-02,1780.2,15-01-2025 22:15,24.6,224.7,9999.0,ug/m3,ok ,"12.9727,77.5959"
E14336,PL-03,S-03,4275.5,15-01-2025 22:15,20.3,99.7,91.5,ug/m3,MAINT,"12.9724,77.5946"
E14337,LOC-DEL-01,A-01,0.0,15-01-2025 22:15,116.5,108.9,120.9,ug/m3, fault ,"28.6132,77.2087"
E14338,LOC-DEL-02,A-02,0,15-01-2025 22:15,9999.0,6500.0,141.7,ug/m3,FAULT,"28.6208,77.2156"
E14339,LOC-MUM-01,A-01,0.0,15-01-2025 22:15,164.7,255.9,15.0,mg/Nm3,error,"19.0766,72.8776"
E14340,LOC-BLR-01,A-01,,15-01-2025 22:15,152.3,15.0,263.2,ug/m3,FAULT,"12.9722,77.5936"
E14341,PL-01,S-01,3658.7,15-01-2025 17:00 UTC,191.8,176.6,172.1,ug/m3,FAULT,"13.0823,80.2714"
E14342,PL-01,S-02,2449.0,15-01-2025 22:30,63.8,205.2,120.1,mg/Nm3,  OK  ,"13.0822,80.272"
E14343,PL-02,S-01,2131.7,15-01-2025 22:30,110.8,105.5,176.4,ug/m3,OK,"19.0769,72.8772"
E14344,PL-03,S-01,3206.8,15-01-2025 22:30,125.1,-13.8,50.7,ug/m3,OK,"12.9715,77.595"
E14345,PL-03,S-02,3453.1,15-01-2025 22:30,144.7,115.6,126.3,ug/m3,  OK  ,"12.972,77.5943"
E14346,PL-03,S-03,2188.6,15/01/2025 22:30,138.3,97.5,102.3,ug/m3,OK,"12.972,77.5951"
E14347,LOC-DEL-01,A-01,0.0,15-01-2025 22:30,-7.0,<2.0,-4.9,ug/m3,MAINT,"28.6129,77.2086"
E14348,LOC-DEL-02,A-02,0,15-01-2025 22:30,181.6,15.0,146.5,µg/m³,MAINT,"28.6205,77.2148"
E14349,LOC-MUM-01,A-01,,15-01-2025 22:30,110.0,17.4,117.3,mg/Nm3,MAINT,"19.0765,72.8781"
E14350,LOC-BLR-01,A-01,NULL,15-01-2025 22:30,-7.2,145.1,-14.2,ug/m3,OK,"12.9725,77.5943"
E14351,PL-01,S-01,2190.2,15-01-2025 22:45,160.4,139.0,79.6,µg/m³,down,"13.0831,80.2701"
E14352,PL-01,S-02,2835.5,15-01-2025 22:45,155.7,15.0,72.0,mg/Nm3,FAULT,"13.0823,80.2715"
E14353,PL-02,S-01,1276.8,14-01-2025 24:45,BDL,83.7,129.0,ug/m3,FAULT,"19.076,72.8786"
E14354,PL-03,S-01,1809.4,15-01-2025 22:45,157.8,51.9,109.2,ug/m3,MAINT,"12.9726,77.5948"
E14355,PL-03,S-02,2900.5,15-01-2025 22:45,235.2,20.9,49.9,ug/m3,MAINT,"12.9711,77.5949"
E14356,PL-03,S-03,3858.3,15-01-2025 22:45,180.7,109.8,202.2,ug/m3,maintenance,"12.9727,77.5952"
E14357,LOC-DEL-01,A-01,0.0,15-01-2025 22:45,BDL,127.1,127.6,ug/m3,OK,"28.6146,77.2089"
E14358,LOC-DEL-02,A-02,NULL,15-01-2025 22:45,60.0,15.0,59.3,mg/Nm3,  OK  ,"28.6203,77.2154"
E14359,LOC-MUM-01,A-01,0.0,15-01-2025 22:45,227.6,67.0,138.0,ug/m3,MAINT,"19.0765,72.877"
E14360,LOC-BLR-01,A-01,0,15-01-2025 22:45,-11.9,87.8,145.7,mg/Nm3,FAULT,"12.971,77.5952"
E14361,PL-01,S-01,4605.1,15-01-2025 23:00,85.0,85.2,179.7,µg/m³,FAULT,"13.0825,80.2699"
E14362,PL-01,S-02,2202.1,15-01-2025 23:00,127.1,150.8,191.9,ug/m3,MAINT,"13.0838,80.2719"
E14363,PL-02,S-01,2460.2,15-01-2025 23:00,208.3,113.1,253.2,ug/m3,MAINT,"19.0753,72.878"
E14364,PL-03,S-01,3591.6,15-01-2025 23:00,98.0,324.8,214.7,ug/m3,FAULT,"12.9707,77.5947"
E14367,LOC-DEL-01,A-01,0,15-01-2025 23:00,112.4,-13.4,148.8,ug/m3,down,"28.6147,77.209"
E14368,LOC-DEL-02,A-02,0,15-01-2025 23:00,7777.0,-9.1,193.4,mg/Nm3,FAULT,"28.6208,77.215"
E14369,LOC-MUM-01,A-01,0,15-01-2025 23:00,209.5,98.2,142.7,ug/m3,FAULT,"19.0756,72.8785"
E14370,LOC-BLR-01,A-01,0,15-01-2025 23:00,69.0,,121.0,ug/m3,MAINT,"12.9712,77.5948"
E14371,PL-01,S-01,4191.7,15-01-2025 23:15,178.1,164.2,165.6,ug/m3, Ok,"13.0827,80.2705"
E14372,PL-01,S-02,1374.2,15-01-2025 23:15,94.2,138.9,123.5,ug/m3,down,"13.0834,80.2715"
E14373,PL-02,S-01,3349.4,15-01-2025 23:15,59.3,144.4,203.7,ug/m3,MAINT,"19.0753,72.8776"
E14374,PL-03,S-01,1174.5,15-01-2025 23:15,91.4,20.6,122.6,µg/m³, fault ,"12.9713,77.5943"
E14375,PL-03,S-02,3981.4,15-01-2025 23:15,134.9,39.3,131.6,ug/m3,offline,"12.9716,77.5958"
E14376,PL-03,S-03,1631.9,14-01-2025 24:15,111.5,128.9,196.0,µg/m³,OK,"12.9719,77.5947"
E14377,LOC-DEL-01,A-01,,15-01-2025 23:15,147.1,15.0,186.7,µg/m³,  OK  ,"28.6137,77.2089"
E14378,LOC-DEL-02,A-02,0.0,15-01-2025 23:15,143.2,253.8,170.3,mg/Nm3,OK,"28.6207,77.2159"
E14379,LOC-MUM-01,A-01,,15-01-2025 23:15,88.4,140.8,197.2,ug/m3,  MAINT ,"19.0761,72.8782"
E14380,LOC-BLR-01,A-01,0,15-01-2025 23:15,,244.0,132.0,ug/m3,MAINT,"12.9719,77.5956"
E14381,PL-01,S-01,3650.6,15-01-2025 23:30,143.7,90.3,-11.7,ug/m3,OK,"13.0817,80.2711"
E14382,PL-01,S-02,2441.7,15-01-2025 23:30,178.9,76.7,116.1,mg/Nm3,OK,"13.0826,80.271"
E14383,PL-02,S-01,1624.1,15-01-2025 23:30,129.5,220.0,142.5,ug/m3,OK,"19.0756,72.8784"
E14384,PL-03,S-01,1541.6,15-01-2025 23:30,63.8,107.3,181.4,ug/m3,FAULT,"12.9713,77.5948"
E14385,PL-03,S-02,3380.9,15-01-2025 23:30,141.5,65.7,70.5,ug/m3,offline,"12.9716,77.5943"
E14386,PL-03,S-03,4212.4,15-01-2025 23:30,56.6,68.1,134.7,ug/m3,MAINT,"12.9719,77.5942"
E14387,LOC-DEL-01,A-01,NULL,14-01-2025 24:30,122.5,92.5,169.3,ug/m3,MAINT,"28.6139,77.2099"
E14388,LOC-DEL-02,A-02,NULL,15-01-2025 23:30,180.6,160.4,88.8,mg/Nm3,OK,"28.6197,77.2151"
E14389,LOC-MUM-01,A-01,,15-01-2025 23:30,42.0,15.0,< 2.0,ug/m3,MAINT,"19.0768,72.8774"
E14390,LOC-BLR-01,A-01,0.0,15-01-2025 23:30,15.0,212.5,181.3,ug/m3,maintenance,"12.972,77.5944"
E14391,PL-01,S-01,4713.8,15-01-2025 23:45,-14.1,137.9,165.0,ug/m3,MAINT,"13.0829,80.2706"
E14392,PL-01,S-02,3349.4,15-01-2025 23:45,79.8,195.8,155.8,ug/m3,MAINT,"13.0833,80.2706"
E14393,PL-02,S-01,3768.4,15-01-2025 23:45,15.0,89.5,-13.0,mg/Nm3, fault ,"19.0756,72.8774"
E14394,PL-03,S-01,3529.0,15-01-2025 23:45,-14.1,83.9,113.3,ug/m3,MAINT,"12.9719,77.5954"
E14395,PL-03,S-02,3654.4,15-01-2025 23:45,146.4,39.3,15.0,ug/m3,OK,"12.9724,77.5954"
E14396,PL-03,S-03,4708.5,15-01-2025 23:45,121.2,15.0,132.5,ug/m3,OK,"12.971,77.595"
E14397,LOC-DEL-01,A-01,,15-01-2025 23:45,85.6,< 2.0,259.8,ug/m3,MAINT,"28.6148,77.2096"
E14398,LOC-DEL-02,A-02,NULL,15/01/2025 23:45,22.7,15.0,145.5,ug/m3,  MAINT ,"28.6207,77.214"
E14399,LOC-MUM-01,A-01,0.0,15-01-2025 23:45,78.0,121.1,90.1,ug/m3, ok ,"19.0767,72.8772"
E14400,LOC-BLR-01,A-01,,15-01-2025 23:45,240.8,63.9,179.2,ug/m3,FAULT,"12.9723,77.5947"
E14401,PL-01,S-01,2890.4,16-01-2025 00:00,116.9,116.6,6500.0,ug/m3,OK,"13.0836,80.2697"
E14402,PL-01,S-02,3906.5,16-01-2025 00:00,90.9,8500.0,82.7,ug/m3,maintenance,"13.0835,80.2708"
E14404,PL-03,S-01,2905.2,16-01-2025 00:00,153.9,15.0,134.7,ug/m3,FAULT,"12.9708,77.5948"
E14405,PL-03,S-02,4860.9,16-01-2025 00:00,7777.0,110.7,81.3,ug/m3, Ok,"12.9727,77.5959"
E14406,PL-03,S-03,3096.9,16/01/2025 00:00,252.0,138.0,213.2,ug/m3,FAULT,"12.9713,77.5953"
E14407,LOC-DEL-01,A-01,0.0,16-01-2025 00:00,166.9,94.2,52.4,ug/m3,FAULT,"28.6139,77.2089"
E14408,LOC-DEL-02,A-02,0,16-01-2025 00:00,97.8,163.7,144.7,ug/m3,Error 404,"28.6207,77.2148"
E14409,LOC-MUM-01,A-01,0,16-01-2025 00:00,85.2,95.4,81.0,ug/m3,offline,"19.0752,72.8767"
E14410,LOC-BLR-01,A-01,0.0,16-01-2025 00:00,174.3,155.5,6500.0,mg/Nm3,OK,"12.9707,77.594"
E14411,PL-01,S-01,2705.9,16/01/2025 00:15,33.4,99.2,15.0,ug/m3,MAINT,"13.0837,80.2699"
E14412,PL-01,S-02,4122.5,2025-01-16 00:15:00,157.4,280.2,151.6,µg/m³,FAULT,"13.0839,80.2722"
E14413,PL-02,S-01,1393.1,16-01-2025 00:15,105.7,163.3,112.5,ug/m3,MAINT,"19.0757,72.8776"
E14414,PL-03,S-01,3196.3,16-01-2025 00:15,169.3,206.2,230.9,ug/m3, ok ,"12.9708,77.5942"
E14415,PL-03,S-02,3971.1,16-01-2025 00:15,223.4,80.3,170.4,mg/Nm3,OK,"12.9729,77.5946"
E14416,PL-03,S-03,1609.5,2025-01-16 00:15:00,205.3,196.3,299.2,ug/m3,OK,"12.9724,77.5957"
E14417,LOC-DEL-01,A-01,0,15-01-2025 18:45 UTC,97.9,101.8,188.1,ug/m3,OK,"28.6136,77.21"
E14418,LOC-DEL-02,A-02,,16-01-2025 00:15,48.1,-8.4,105.3,ug/m3,OK,"28.6201,77.2157"
E14420,LOC-BLR-01,A-01,0,16-01-2025 00:15,170.0,175.6,75.6,ug/m3,MAINT,"12.9707,77.5942"
E14421,PL-01,S-01,2520.1,16-01-2025 00:30,69.8,,15.0,ug/m3,OK,"13.0833,80.2703"
E14422,PL-01,S-02,1801.2,16-01-2025 00:30,-2.2,82.9,72.4,ug/m3,FAULT,"13.0829,80.2706"
E14423,PL-02,S-01,2231.1,16-01-2025 00:30,141.2,163.3,44.1,ug/m3,FAULT,"19.0752,72.8774"
E14424,PL-03,S-01,3556.0,16-01-2025 00:30,118.9,105.2,59.8,µg/m³,Error 404,"12.9706,77.5944"
E14425,PL-03,S-02,3477.8,16-01-2025 00:30,85.9,135.6,143.4,ug/m3,DOWN  ,"12.972,77.5947"
E14426,PL-03,S-03,1334.9,16-01-2025 00:30,117.5,103.5,196.8,ug/m3,offline,"12.9719,77.5943"
E14427,LOC-DEL-01,A-01,0.0,16-01-2025 00:30,108.6,26.6,87.0,µg/m³,OK,"28.6132,77.2085"
E14428,LOC-DEL-02,A-02,,16-01-2025 00:30,146.9,132.4,172.1,ug/m3,ok ,"28.6205,77.2155"
E14429,LOC-MUM-01,A-01,,16-01-2025 00:30,224.6,83.9,177.7,ug/m3,MAINT,"19.077,72.8782"
E14430,LOC-BLR-01,A-01,,16-01-2025 00:30,66.5,200.3,144.3,ug/m3,DOWN  ,"12.972,77.5939"
E14431,PL-01,S-01,4120.9,15-01-2025 19:15 UTC,15.0,101.1,195.7,ug/m3,OK,"13.0831,80.2697"
E14432,PL-01,S-02,4387.9,16-01-2025 00:45,175.0,140.6,117.3,µg/m³,MAINT,"13.083,-999.0"
